"workload_id","dataset","algorithm","parameter_group","record_count","build_time_s","build_time_min_s","build_time_max_s","data_load_s","insert_time_s","index_time_s","index_size","data_size","memory","memory_unit","status","source","source_path","notes"
"S1","msong-1filter-80a","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean, index_intermediate_graph_degree:64, index_graph_degree:32, build_algo:NN_DESCENT, itopk_size:512, search_width:4, min_iterations:0, max_iterations:0, team_size:0","1","146.358","146.358","146.358",,"65.5527","80.8049","0","0","","","build_complete_index_size_nonpositive | recall_mean_and_qps_from_arrays","<remote_server>:<remote_artifact>","<remote_artifact>","existing extracted parameter table"
"S1","msong-1filter-80a","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean, index_intermediate_graph_degree:64, index_graph_degree:32, build_algo:NN_DESCENT, itopk_size:512, search_width:8, min_iterations:0, max_iterations:0, team_size:0","1","146.358","146.358","146.358",,"65.5527","80.8049","0","0","","","build_complete_index_size_nonpositive | recall_mean_and_qps_from_arrays","<remote_server>:<remote_artifact>","<remote_artifact>","existing extracted parameter table"
"S1","msong-1filter-80a","milvus-gpu-ivfpq","MilvusGPU_IVFPQ metric:euclidean, index_nlist:1024, index_m:4, index_nbits:None","5","234.411","234.411","234.411",,"196.267","38.1435","132","616","","","complete | recall_mean_and_qps_from_arrays","<remote_server>:<remote_artifact>","<remote_artifact> | <remote_artifact> | <remote_artifact>","existing extracted parameter table"
"S1","msong-1filter-80a","milvus-gpu-ivfpq","MilvusGPU_IVFPQ metric:euclidean, index_nlist:128, index_m:4, index_nbits:None","5","150.112","150.112","150.112",,"110.148","39.9635","628","1208","","","complete | recall_mean_and_qps_from_arrays","<remote_server>:<remote_artifact>","<remote_artifact> | <remote_artifact> | <remote_artifact>","existing extracted parameter table"
"S1","msong-1filter-80a","milvus-gpu-ivfpq","MilvusGPU_IVFPQ metric:euclidean, index_nlist:256, index_m:4, index_nbits:None","5","149.511","149.511","149.511",,"105.726","43.7851","664","856","","","complete | recall_mean_and_qps_from_arrays","<remote_server>:<remote_artifact>","<remote_artifact> | <remote_artifact> | <remote_artifact>","existing extracted parameter table"
"S1","msong-1filter-80a","milvus-gpu-ivfpq","MilvusGPU_IVFPQ metric:euclidean, index_nlist:512, index_m:4, index_nbits:None","5","171.334","171.334","171.334",,"115.067","56.267","-1176","3580","","","build_complete_index_size_nonpositive | recall_mean_and_qps_from_arrays","<remote_server>:<remote_artifact>","<remote_artifact> | <remote_artifact> | <remote_artifact>","existing extracted parameter table"
"S1","msong-1filter-80a","milvus-gpu-ivfpq","MilvusGPU_IVFPQ metric:euclidean, index_nlist:64, index_m:4, index_nbits:None","5","235.03","235.03","235.03",,"195.787","39.2435","-168","1120","","","build_complete_index_size_nonpositive | recall_mean_and_qps_from_arrays","<remote_server>:<remote_artifact>","<remote_artifact> | <remote_artifact> | <remote_artifact>","existing extracted parameter table"
"S1","msong-1filter-80a","milvus-hnsw","MilvusHNSW metric:euclidean, index_M:48, index_ef:100","6","299.141..406.232","299.141","406.232",,"109.953","189.188","0","26196","","","build_complete_index_size_nonpositive | recall_mean_and_qps_from_arrays","<remote_server>:/home/xyzhang/vldbj-resultss1-s4","/home/xyzhang/vldbj-resultss1-s4/msong-1filter-80a/100/milvus-hnsw/euclidean_420_M_48_efConstruction_100_100.hdf5 | /home/xyzhang/vldbj-resultss1-s4/msong-1filter-80a/100/milvus-hnsw/euclidean_420_M_48_efConstruction_100_150.hdf5 | /home/xyzhang/vldbj-resultss1-s4/msong-1filter-80a/100/milvus-hnsw/euclidean_420_M_48_efConstruction_100_200.hdf5","existing extracted parameter table"
"S1","msong-1filter-80a","milvus-ivfpq","MilvusIVFPQ metric:euclidean, index_nlist:1024, index_m:4, index_nbits:None","5","1404.35","1404.35","1404.35",,"109.398","1294.95","-12580","24900","","","build_complete_index_size_nonpositive | recall_mean_and_qps_from_arrays","<remote_server>:/home/xyzhang/vldbj-resultss1-s4","/home/xyzhang/vldbj-resultss1-s4/msong-1filter-80a/100/milvus-ivfpq/euclidean_420_m_4_nlist_1024_1024.hdf5 | /home/xyzhang/vldbj-resultss1-s4/msong-1filter-80a/100/milvus-ivfpq/euclidean_420_m_4_nlist_1024_128.hdf5 | /home/xyzhang/vldbj-resultss1-s4/msong-1filter-80a/100/milvus-ivfpq/euclidean_420_m_4_nlist_1024_256.hdf5","existing extracted parameter table"
"S1","msong-1filter-80a","milvus-ivfpq","MilvusIVFPQ metric:euclidean, index_nlist:128, index_m:4, index_nbits:None","5","1325.33","1325.33","1325.33",,"107.022","1218.3","-12644","24796","","","build_complete_index_size_nonpositive | recall_mean_and_qps_from_arrays","<remote_server>:/home/xyzhang/vldbj-resultss1-s4","/home/xyzhang/vldbj-resultss1-s4/msong-1filter-80a/100/milvus-ivfpq/euclidean_420_m_4_nlist_128_128.hdf5 | /home/xyzhang/vldbj-resultss1-s4/msong-1filter-80a/100/milvus-ivfpq/euclidean_420_m_4_nlist_128_16.hdf5 | /home/xyzhang/vldbj-resultss1-s4/msong-1filter-80a/100/milvus-ivfpq/euclidean_420_m_4_nlist_128_32.hdf5","existing extracted parameter table"
"S1","msong-1filter-80a","milvus-ivfpq","MilvusIVFPQ metric:euclidean, index_nlist:256, index_m:4, index_nbits:None","5","1243.72","1243.72","1243.72",,"108.247","1135.47","-12592","24768","","","build_complete_index_size_nonpositive | recall_mean_and_qps_from_arrays","<remote_server>:/home/xyzhang/vldbj-resultss1-s4","/home/xyzhang/vldbj-resultss1-s4/msong-1filter-80a/100/milvus-ivfpq/euclidean_420_m_4_nlist_256_128.hdf5 | /home/xyzhang/vldbj-resultss1-s4/msong-1filter-80a/100/milvus-ivfpq/euclidean_420_m_4_nlist_256_16.hdf5 | /home/xyzhang/vldbj-resultss1-s4/msong-1filter-80a/100/milvus-ivfpq/euclidean_420_m_4_nlist_256_256.hdf5","existing extracted parameter table"
"S1","msong-1filter-80a","milvus-ivfpq","MilvusIVFPQ metric:euclidean, index_nlist:512, index_m:4, index_nbits:None","5","1256.87","1256.87","1256.87",,"107.729","1149.14","-12588","24696","","","build_complete_index_size_nonpositive | recall_mean_and_qps_from_arrays","<remote_server>:/home/xyzhang/vldbj-resultss1-s4","/home/xyzhang/vldbj-resultss1-s4/msong-1filter-80a/100/milvus-ivfpq/euclidean_420_m_4_nlist_512_128.hdf5 | /home/xyzhang/vldbj-resultss1-s4/msong-1filter-80a/100/milvus-ivfpq/euclidean_420_m_4_nlist_512_256.hdf5 | /home/xyzhang/vldbj-resultss1-s4/msong-1filter-80a/100/milvus-ivfpq/euclidean_420_m_4_nlist_512_32.hdf5","existing extracted parameter table"
"S1","msong-1filter-80a","milvus-ivfpq","MilvusIVFPQ metric:euclidean, index_nlist:64, index_m:4, index_nbits:None","5","1255.09","1255.09","1255.09",,"109.722","1145.37","-12516","24664","","","build_complete_index_size_nonpositive | recall_mean_and_qps_from_arrays","<remote_server>:/home/xyzhang/vldbj-resultss1-s4","/home/xyzhang/vldbj-resultss1-s4/msong-1filter-80a/100/milvus-ivfpq/euclidean_420_m_4_nlist_64_16.hdf5 | /home/xyzhang/vldbj-resultss1-s4/msong-1filter-80a/100/milvus-ivfpq/euclidean_420_m_4_nlist_64_32.hdf5 | /home/xyzhang/vldbj-resultss1-s4/msong-1filter-80a/100/milvus-ivfpq/euclidean_420_m_4_nlist_64_4.hdf5","existing extracted parameter table"
"S1","msong-1filter-80a","pgvector-hnsw","PGVector(m=48, ef_construction=100)","5","2443.68","2443.68","2443.68",,"2443.68","0.000211954","0","2620280","","","build_complete_index_size_nonpositive | qps_from_times_only","<remote_server>:/home/xyzhang/vldbj-resultss1-s4","/home/xyzhang/vldbj-resultss1-s4/msong-1filter-80a/100/pgvector-hnsw/euclidean_M_48_efConstruction_100_120.hdf5 | /home/xyzhang/vldbj-resultss1-s4/msong-1filter-80a/100/pgvector-hnsw/euclidean_M_48_efConstruction_100_200.hdf5 | /home/xyzhang/vldbj-resultss1-s4/msong-1filter-80a/100/pgvector-hnsw/euclidean_M_48_efConstruction_100_40.hdf5","existing extracted parameter table"
"S1","msong-1filter-80a","qdrant","Qdrant metric:euclidean m:48 ef_construct:100 ef:150 exact:False","1","487.706","487.706","487.706",,"487.698","0.0080688","0","53116","","","build_complete_index_size_nonpositive | qps_from_times_only","<remote_server>:/home/xyzhang/vldbj-resultss1-s4","/home/xyzhang/vldbj-resultss1-s4/msong-1filter-80a/100/qdrant/euclidean_M_48_efConstruction_100_150_false.hdf5","existing extracted parameter table"
"S1","msong-1filter-80a","qdrant","Qdrant metric:euclidean m:48 ef_construct:100 ef:200 exact:False","1","487.706","487.706","487.706",,"487.698","0.0080688","0","53116","","","build_complete_index_size_nonpositive | qps_from_times_only","<remote_server>:/home/xyzhang/vldbj-resultss1-s4","/home/xyzhang/vldbj-resultss1-s4/msong-1filter-80a/100/qdrant/euclidean_M_48_efConstruction_100_200_false.hdf5","existing extracted parameter table"
"S1","msong-1filter-80a","qdrant","Qdrant metric:euclidean m:48 ef_construct:100 ef:500 exact:False","1","487.706","487.706","487.706",,"487.698","0.0080688","0","53116","","","build_complete_index_size_nonpositive | qps_from_times_only","<remote_server>:/home/xyzhang/vldbj-resultss1-s4","/home/xyzhang/vldbj-resultss1-s4/msong-1filter-80a/100/qdrant/euclidean_M_48_efConstruction_100_500_false.hdf5","existing extracted parameter table"
"S1","msong-1filter-80a","qdrant","Qdrant metric:euclidean m:48 ef_construct:100 ef:600 exact:False","1","487.706","487.706","487.706",,"487.698","0.0080688","0","53116","","","build_complete_index_size_nonpositive | qps_from_times_only","<remote_server>:/home/xyzhang/vldbj-resultss1-s4","/home/xyzhang/vldbj-resultss1-s4/msong-1filter-80a/100/qdrant/euclidean_M_48_efConstruction_100_600_false.hdf5","existing extracted parameter table"
"S1","msong-1filter-80a","qdrant","Qdrant metric:euclidean m:48 ef_construct:100 ef:800 exact:False","1","487.706","487.706","487.706",,"487.698","0.0080688","0","53116","","","build_complete_index_size_nonpositive | qps_from_times_only","<remote_server>:/home/xyzhang/vldbj-resultss1-s4","/home/xyzhang/vldbj-resultss1-s4/msong-1filter-80a/100/qdrant/euclidean_M_48_efConstruction_100_800_false.hdf5","existing extracted parameter table"
"S1","msong-1filter-80a","redis-hnsw","Redis HNSW metric:euclidean m:48 ef_construction:100 epsilon:0.01","5","505.935..507.341","505.935","507.341",,"507.341","0.0001688","0","1548","","","build_complete_index_size_nonpositive | recall_mean_and_qps_from_arrays","<remote_server>:/home/xyzhang/vldbj-resultss1-s4","/home/xyzhang/vldbj-resultss1-s4/msong-1filter-80a/100/redis-hnsw/euclidean_420_ef_construction_100_ef_runtime_150_m_48.hdf5 | /home/xyzhang/vldbj-resultss1-s4/msong-1filter-80a/100/redis-hnsw/euclidean_420_ef_construction_100_ef_runtime_200_m_48.hdf5 | /home/xyzhang/vldbj-resultss1-s4/msong-1filter-80a/100/redis-hnsw/euclidean_420_ef_construction_100_ef_runtime_500_m_48.hdf5","existing extracted parameter table"
"S1","msong-1filter-80a","weaviate-hnsw","WeaviateHNSW metric:euclidean max_connections:48 ef_construction:100 ef:100","1","233.154","233.154","233.154",,"233.154","0.00015974","0","21976","","","build_complete_index_size_nonpositive | recall_mean_and_qps_from_arrays","<remote_server>:/home/xyzhang/vldbj-resultss1-s4","/home/xyzhang/vldbj-resultss1-s4/msong-1filter-80a/100/weaviate-hnsw/euclidean_M_48_efConstruction_100_100.hdf5","existing extracted parameter table"
"S1","msong-1filter-80a","weaviate-hnsw","WeaviateHNSW metric:euclidean max_connections:48 ef_construction:100 ef:150","1","246.18","246.18","246.18",,"246.18","0.000142813","0","22372","","","build_complete_index_size_nonpositive | qps_from_times_only","<remote_server>:/home/xyzhang/vldbj-resultss1-s4","/home/xyzhang/vldbj-resultss1-s4/msong-1filter-80a/100/weaviate-hnsw/euclidean_M_48_efConstruction_100_150.hdf5","existing extracted parameter table"
"S1","msong-1filter-80a","weaviate-hnsw","WeaviateHNSW metric:euclidean max_connections:48 ef_construction:100 ef:200","1","246.18","246.18","246.18",,"246.18","0.000142813","0","22372","","","build_complete_index_size_nonpositive | qps_from_times_only","<remote_server>:/home/xyzhang/vldbj-resultss1-s4","/home/xyzhang/vldbj-resultss1-s4/msong-1filter-80a/100/weaviate-hnsw/euclidean_M_48_efConstruction_100_200.hdf5","existing extracted parameter table"
"S1","msong-1filter-80a","weaviate-hnsw","WeaviateHNSW metric:euclidean max_connections:48 ef_construction:100 ef:500","1","246.18","246.18","246.18",,"246.18","0.000142813","0","22372","","","build_complete_index_size_nonpositive | qps_from_times_only","<remote_server>:/home/xyzhang/vldbj-resultss1-s4","/home/xyzhang/vldbj-resultss1-s4/msong-1filter-80a/100/weaviate-hnsw/euclidean_M_48_efConstruction_100_500.hdf5","existing extracted parameter table"
"S1","msong-1filter-80a","weaviate-hnsw","WeaviateHNSW metric:euclidean max_connections:48 ef_construction:100 ef:600","1","246.18","246.18","246.18",,"246.18","0.000142813","0","22372","","","build_complete_index_size_nonpositive | qps_from_times_only","<remote_server>:/home/xyzhang/vldbj-resultss1-s4","/home/xyzhang/vldbj-resultss1-s4/msong-1filter-80a/100/weaviate-hnsw/euclidean_M_48_efConstruction_100_600.hdf5","existing extracted parameter table"
"S1","msong-1filter-80a","weaviate-hnsw","WeaviateHNSW metric:euclidean max_connections:48 ef_construction:100 ef:800","1","246.18","246.18","246.18",,"246.18","0.000142813","0","22372","","","build_complete_index_size_nonpositive | qps_from_times_only","<remote_server>:/home/xyzhang/vldbj-resultss1-s4","/home/xyzhang/vldbj-resultss1-s4/msong-1filter-80a/100/weaviate-hnsw/euclidean_M_48_efConstruction_100_800.hdf5","existing extracted parameter table"
"S2","deep1M-2filter-50a","FAISS-hnsw","M=64;efC=300","1","148.551","148.551","148.551",,"","","1.54899","","2.59923","GB peak RSS","build_time_index_memory","153:<remote_artifact>","<local_workspace>\work\external_logs\153\faiss_hnsw.log","existing extracted parameter table"
"S2","deep1M-2filter-50a","FAISS-ivfpq","nlist=4096;m=16","1","760.41","760.41","760.41",,"","","0.109108","","1.66944","GB peak RSS","build_time_index_memory","153:<remote_artifact>","<local_workspace>\work\external_logs\153\faiss_ivfpq_dynamic.log","existing extracted parameter table"
"S2","deep1M-2filter-50a","HNSWlib","k=200;ratios=2.0,3.0;M=256;efC=300;threads=112","1","87.3707","87.3707","87.3707",,"","","","","4380780","KB RSS after build","build_time_and_rss","153:<remote_artifact>","<local_workspace>\work\external_logs\153\bvbj.log","existing extracted parameter table"
"S2","deep1M-2filter-50a","iRangeGraph","M=256;topk=10","1","2184.58","2184.58","2184.58",,"","","","","","","build_time_only","153:<remote_artifact>","<remote_artifact>","existing extracted parameter table"
"S2","deep1M-2filter-50a","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean, index_intermediate_graph_degree:128, index_graph_degree:64, build_algo:IVF_PQ, itopk_size:256, search_width:16, min_iterations:0, max_iterations:0, team_size:0","1","143.834","143.834","143.834",,"47.2303","96.6041","0","0","","","build_complete_index_size_nonpositive | recall_mean_and_qps_from_arrays","<remote_server>:<remote_artifact>","<remote_artifact>","existing extracted parameter table"
"S2","deep1M-2filter-50a","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean, index_intermediate_graph_degree:128, index_graph_degree:64, build_algo:IVF_PQ, itopk_size:256, search_width:2, min_iterations:0, max_iterations:0, team_size:0","1","143.834","143.834","143.834",,"47.2303","96.6041","0","0","","","build_complete_index_size_nonpositive | recall_mean_and_qps_from_arrays","<remote_server>:<remote_artifact>","<remote_artifact>","existing extracted parameter table"
